sampno,latitude,longitude,GEOID,latitude_work,longitude_work,GEOID_work,hh_income,hh_veh,own_home,race,has_children,hhsize,w_travel,wthhfin,comm_id_home,comm_id_work
70035678,41.94649,-87.647115,17031061800,41.868458,-87.642965,17031841900,67500.0,2,False,1,False,2,4,69.7999,6,28.0
70035681,41.970695,-87.713004,17031140200,41.978233,-87.716453,17031831800,20000.0,0,False,1,False,1,2,74.0699,14,13.0
70035686,41.898549,-87.760604,17031251200,41.898625,-87.752011,17031251100,20000.0,0,False,2,False,2,5,74.5755,25,25.0
70035706,41.980415,-87.650916,17031030706,41.876696,-87.752105,17031252201,125000.0,1,False,2,False,3,5,191.6125,77,25.0
70035728,41.93631,-87.651562,17031063000,41.892057,-87.628871,17031081600,55000.0,0,False,1,False,1,5,68.7483,6,8.0
70035730,41.886447,-87.619467,17031320100,41.790469,-87.601285,17031836200,10000.0,0,False,6,False,1,-1,210.9658,32,41.0
70035738,41.900221,-87.629105,17031081100,41.880986,-87.63307,17031839100,55000.0,0,False,1,False,1,5,69.0112,8,32.0
70035744,41.855248,-87.65474,17031310500,41.790469,-87.601285,17031836200,180000.0,0,False,1,False,3,5,83.1813,31,41.0
70035763,41.929078,-87.646293,17031070200,41.880986,-87.63307,17031839100,125000.0,1,False,1,False,2,5,69.0701,7,32.0
70035781,41.790455,-87.589701,17031411100,41.78317,-87.603558,17031420400,10000.0,0,False,1,False,1,4,114.36,41,42.0
70035788,41.941302,-87.685732,17031051000,41.880986,-87.63307,17031839100,125000.0,1,False,1,False,3,6,135.7174,5,32.0
70035789,41.702776,-87.677207,17031720600,41.871694,-87.654124,17031833300,180000.0,4,True,1,True,6,6,941.8336,72,28.0
70035803,41.892991,-87.620956,17031081403,41.880986,-87.63307,17031839100,82500.0,0,False,1,False,1,5,68.7665,8,32.0
70035813,41.745835,-87.591788,17031834300,41.740936,-87.601164,17031440102,27500.0,0,False,2,True,5,-1,915.6489,45,44.0
70035834,41.806018,-87.59435,17031390600,41.892218,-87.631832,17031081700,42500.0,0,False,6,False,2,5,193.8241,39,8.0
70035838,41.943244,-87.643458,17031061901,41.885286,-87.657249,17031833000,42500.0,0,False,1,False,1,5,68.4132,6,28.0
70035840,41.885452,-87.643498,17031280100,41.880986,-87.63307,17031839100,180000.0,1,False,1,False,2,5,170.0709,28,32.0
70035965,41.891704,-87.702175,17031836700,41.880986,-87.63307,17031839100,125000.0,1,True,3,False,1,5,68.4352,23,32.0
70035968,41.952821,-87.653241,17031832100,41.878635,-87.642924,17031281900,125000.0,0,False,1,False,1,5,68.8381,6,28.0
70035992,41.938232,-87.64678,17031063100,41.880986,-87.63307,17031839100,55000.0,1,False,1,False,1,5,68.6545,6,32.0
70036044,41.855161,-87.732243,17031292500,42.033761,-87.754913,17031807300,42500.0,0,False,2,False,1,5,68.4132,29,
70036067,41.899154,-87.626212,17031081201,41.880986,-87.63307,17031839100,67500.0,0,False,1,False,1,4,68.7665,8,32.0
70036081,41.922726,-87.629526,17031071400,41.875817,-87.617256,17031320400,180000.0,1,False,1,True,3,5,102.9614,7,32.0
70036098,41.859295,-87.615523,17031330100,41.958448,-87.64241,17031031400,55000.0,1,False,1,False,1,5,120.9,33,3.0
70036134,41.859295,-87.615523,17031330100,41.870416,-87.675079,17031838200,125000.0,1,True,1,False,2,5,69.563,33,28.0
70036151,41.941365,-87.680827,17031051100,41.870416,-87.675079,17031838200,180000.0,1,True,1,False,2,5,74.5755,5,28.0
70036157,41.941302,-87.685732,17031051000,41.880986,-87.63307,17031839100,10000.0,1,False,1,False,1,-1,660.9436,5,32.0
70036167,41.921778,-87.651061,17031071100,41.926649,-87.874823,17031811402,82500.0,2,False,1,False,2,5,535.5565,7,
70036183,41.886447,-87.619467,17031320100,41.880986,-87.63307,17031839100,82500.0,0,False,3,False,2,5,69.7721,32,32.0
70036245,41.710734,-87.628362,17031490700,41.804145,-87.730791,17031570300,32500.0,0,True,2,False,2,6,114.0339,49,57.0
70036308,41.86241,-87.732457,17031290900,41.906031,-87.675314,17031241400,125000.0,1,True,1,True,4,5,615.7184,29,24.0
70036343,41.899506,-87.6796,17031242300,41.868458,-87.642965,17031841900,27500.0,0,False,1,False,3,5,396.7244,24,28.0
70036351,41.929369,-87.724231,17031220702,41.880986,-87.63307,17031839100,180000.0,2,False,1,False,2,5,68.8207,22,32.0
70036411,41.943244,-87.643458,17031061901,41.885452,-87.643498,17031280100,82500.0,0,True,1,False,1,5,68.6681,6,28.0
70036415,41.840782,-87.660543,17031600700,41.827346,-87.648454,17031839900,82500.0,0,True,1,False,1,5,68.4132,60,60.0
70036426,41.880986,-87.63307,17031839100,41.880986,-87.63307,17031839100,82500.0,0,False,1,False,1,5,68.5737,32,32.0
70036443,41.885452,-87.643498,17031280100,41.827402,-87.624091,17031351400,125000.0,1,False,1,False,2,5,69.9349,28,35.0
70036467,41.740936,-87.601164,17031440102,41.77643,-87.63763,17031680900,10000.0,1,False,2,False,3,-1,114.0339,44,68.0
70036496,41.921779,-87.641458,17031071300,41.893324,-87.63919,17031081800,125000.0,0,True,1,False,1,5,68.4132,7,8.0
70036547,41.934765,-87.639854,17031063302,41.898335,-87.620753,17031081300,67500.0,0,False,1,False,1,1,114.8099,6,8.0
70036593,41.875817,-87.617256,17031320400,41.904728,-87.64922,17031842200,10000.0,0,False,6,False,1,-1,155.7201,32,8.0
70036628,42.00902,-87.672726,17031010702,41.958154,-87.653018,17031032100,32500.0,0,False,1,False,1,5,73.6225,1,3.0
70036630,41.870554,-87.616596,17031320600,41.880986,-87.63307,17031839100,125000.0,1,True,1,False,2,5,158.0626,32,32.0
70036640,41.813201,-87.604209,17031390300,41.898335,-87.620753,17031081300,42500.0,0,False,2,False,1,5,114.0339,39,8.0
70036661,41.847425,-87.721939,17031300500,41.958304,-87.660765,17031830700,27500.0,1,False,-7,True,5,5,615.7184,30,3.0
70036671,41.863417,-87.653755,17031283800,41.78317,-87.603558,17031420400,55000.0,1,False,1,False,2,5,68.5681,28,42.0
70036692,41.995658,-87.794314,17031100200,41.912347,-88.00291,17043846702,42500.0,1,False,1,False,1,5,118.9029,10,
70036707,41.78887,-87.77191,17031561100,41.870554,-87.616596,17031320600,82500.0,2,True,2,True,5,6,324.9432,56,32.0
70036724,41.863764,-87.69255,17031843300,41.892218,-87.631832,17031081700,20000.0,0,False,6,False,1,4,68.4132,29,8.0
70036725,41.965362,-87.731832,17031140500,42.031579,-88.044607,17031804609,67500.0,0,False,-8,False,1,5,73.6225,14,
70036739,41.934541,-87.643024,17031063301,41.855517,-87.928304,17043844602,180000.0,0,False,1,False,3,5,459.8695,6,
70036740,42.00902,-87.672726,17031010702,41.878635,-87.642924,17031281900,180000.0,1,False,6,False,2,5,73.9451,1,28.0
70036842,42.00902,-87.672726,17031010702,41.93631,-87.651562,17031063000,42500.0,0,False,1,False,1,4,73.6225,1,6.0
70036850,41.950548,-87.676182,17031050600,41.886447,-87.619467,17031320100,180000.0,2,True,1,False,2,5,74.3159,5,32.0
70036869,41.74096,-87.609762,17031440202,41.859295,-87.615523,17031330100,27500.0,0,False,6,False,1,6,114.0339,44,33.0
70036883,41.963185,-87.683854,17031040900,41.782569,-87.579504,17031420100,125000.0,1,True,1,False,2,4,75.0353,4,42.0
70036893,41.929078,-87.646293,17031070200,41.875817,-87.617256,17031320400,27500.0,0,False,1,False,1,-1,266.9232,7,32.0
70036899,41.987226,-87.664936,17031030500,41.880986,-87.63307,17031839100,67500.0,0,False,1,False,1,3,73.6225,77,32.0
70036922,41.972437,-87.671109,17031031000,41.880986,-87.63307,17031839100,67500.0,0,False,1,False,1,5,73.6225,3,32.0
70036924,41.740556,-87.669825,17031711200,41.942129,-87.902983,17031811701,32500.0,1,False,2,False,1,5,177.3494,71,
70036931,41.949591,-87.761958,17031150700,41.826054,-87.662789,17031590700,125000.0,3,True,1,False,2,5,107.1785,15,59.0
70036933,41.945009,-87.680928,17031050800,41.892991,-87.620956,17031081403,67500.0,1,False,1,False,2,5,73.6225,5,8.0
70036934,41.90671,-87.665328,17031241600,41.880986,-87.63307,17031839100,180000.0,0,True,1,False,1,6,68.8476,24,32.0
70036938,41.946698,-87.639064,17031061902,42.058204,-87.671892,17031808702,180000.0,1,True,1,False,2,5,90.2182,6,
70036945,41.912134,-87.689711,17031240600,41.880986,-87.63307,17031839100,42500.0,0,False,1,False,1,5,68.4132,24,32.0
70036952,41.946698,-87.639064,17031061902,41.878667,-87.671689,17031838100,55000.0,0,False,1,False,1,4,68.8297,6,28.0
70036959,41.859295,-87.615523,17031330100,41.886447,-87.619467,17031320100,67500.0,0,False,1,False,1,4,68.6486,33,32.0
70036960,41.958448,-87.64241,17031031400,41.880986,-87.63307,17031839100,82500.0,1,False,1,False,2,6,73.6225,3,32.0
70036961,41.972954,-87.772611,17031110400,41.880986,-87.63307,17031839100,125000.0,1,True,1,False,2,5,73.6225,11,32.0
70036976,41.843977,-87.684202,17031841300,41.868458,-87.642965,17031841900,55000.0,0,False,1,False,1,5,139.0004,31,28.0
70036988,41.950213,-87.712815,17031160800,41.880986,-87.63307,17031839100,82500.0,1,False,1,False,2,5,73.6225,16,32.0
70037012,41.761818,-87.685047,17031661000,41.978233,-87.716453,17031831800,82500.0,1,True,6,True,5,5,114.0339,66,13.0
70037016,41.928424,-87.684906,17031830900,41.843977,-87.684202,17031841300,55000.0,0,True,1,False,2,3,69.2271,22,31.0
70037030,41.938923,-87.634673,17031063200,41.885452,-87.643498,17031280100,125000.0,1,False,1,False,1,4,68.6897,6,28.0
70037038,41.946294,-87.654298,17031832000,41.870554,-87.616596,17031320600,180000.0,2,True,2,False,2,5,613.7442,6,32.0
70037039,41.994441,-87.66523,17031030200,41.880986,-87.63307,17031839100,82500.0,0,False,1,False,2,5,73.6225,77,32.0
70037048,41.892218,-87.631832,17031081700,41.880986,-87.63307,17031839100,125000.0,0,True,1,True,3,5,71.4211,8,32.0
70037049,41.856667,-87.715731,17031292200,41.886447,-87.619467,17031320100,125000.0,4,False,1,False,4,5,603.9696,29,32.0
70037052,41.950673,-87.666536,17031060400,41.880986,-87.63307,17031839100,180000.0,2,False,1,False,3,5,603.1279,6,32.0
70037057,41.935975,-87.670984,17031062600,41.886447,-87.619467,17031320100,125000.0,0,False,1,False,2,5,68.5162,6,32.0
70037058,41.880986,-87.63307,17031839100,41.875817,-87.617256,17031320400,82500.0,0,False,1,False,1,5,68.5737,32,32.0
70037070,41.859295,-87.615523,17031330100,41.892991,-87.620956,17031081403,125000.0,1,True,1,False,2,5,120.5456,33,8.0
70037086,41.906031,-87.675314,17031241400,41.983487,-87.84485,17031760801,180000.0,2,True,97,True,4,5,125.4968,24,76.0
70037087,41.978875,-87.657871,17031030703,41.878635,-87.642924,17031281900,180000.0,2,True,1,False,2,5,74.0372,77,28.0
70037091,41.912442,-87.670182,17031240200,41.883549,-87.779666,17031812600,125000.0,0,False,1,False,2,5,68.9101,24,
70037093,41.921647,-87.689951,17031221500,41.868458,-87.642965,17031841900,82500.0,0,False,-7,False,2,5,107.4476,22,28.0
70037112,41.965141,-87.676577,17031830800,42.058204,-87.671892,17031808702,67500.0,1,False,1,False,1,5,73.8131,4,
70037119,41.950605,-87.671333,17031060300,41.880986,-87.63307,17031839100,82500.0,1,True,1,False,1,5,68.8626,6,32.0
70037120,41.900266,-87.632109,17031081000,41.880986,-87.63307,17031839100,125000.0,0,False,1,False,1,5,68.5328,8,32.0
70037130,41.920801,-87.694532,17031221400,41.875817,-87.617256,17031320400,82500.0,1,False,1,False,1,5,69.0442,22,32.0
70037143,41.952821,-87.653241,17031832100,41.901566,-87.638404,17031838300,55000.0,0,False,1,False,1,5,68.4132,6,8.0
70037150,41.745835,-87.591788,17031834300,41.935218,-87.744389,17031190100,125000.0,3,True,2,False,2,5,699.6963,45,19.0
70037171,41.776699,-87.666582,17031671200,41.7831,-87.608426,17031420500,10000.0,0,False,2,True,2,-1,757.9824,67,42.0
70037198,42.009148,-87.67862,17031010701,41.880986,-87.63307,17031839100,180000.0,1,True,1,False,2,5,73.6225,1,32.0
70037200,41.801532,-87.601758,17031836300,41.787227,-87.577462,17031411000,10000.0,0,False,1,False,1,5,114.0339,41,41.0
70037215,41.972709,-87.657341,17031031200,41.875817,-87.617256,17031320400,67500.0,0,False,1,False,1,5,73.6225,3,32.0
70037220,41.930583,-87.642202,17031070102,41.976522,-87.976488,17043840101,82500.0,1,False,1,False,2,5,80.681,7,
70037226,41.93486,-87.771232,17031190402,42.056381,-87.739538,17031806801,20000.0,1,False,1,True,5,5,660.8391,19,
70037233,41.914754,-87.654465,17031832600,41.880986,-87.63307,17031839100,125000.0,1,False,1,False,2,5,69.2167,7,32.0
70037253,41.735241,-87.575729,17031480100,41.895279,-87.73361,17031842100,82500.0,3,True,2,False,4,5,1022.2925,48,23.0
70037254,41.970695,-87.713004,17031140200,41.880986,-87.63307,17031839100,125000.0,0,False,1,False,2,5,73.6225,14,32.0
70037258,41.960518,-87.762286,17031150300,41.892991,-87.620956,17031081403,180000.0,1,True,1,False,2,5,74.3483,15,8.0
70037292,41.804016,-87.580489,17031390700,41.868458,-87.642965,17031841900,125000.0,1,True,1,False,1,6,125.8857,39,28.0
70037297,41.957904,-87.671517,17031060200,41.880986,-87.63307,17031839100,180000.0,1,False,1,False,2,5,68.553,6,32.0
70037300,41.85524,-87.722399,17031292400,41.827402,-87.624091,17031351400,82500.0,1,True,2,True,4,5,615.7184,29,35.0
70037304,41.891104,-87.760354,17031251500,41.934986,-87.761464,17031190300,10000.0,0,False,2,True,2,-1,561.9794,25,19.0
70037316,41.950673,-87.666536,17031060400,41.963548,-87.713575,17031140702,27500.0,0,False,1,False,3,-1,71.6253,6,14.0
70037333,41.859295,-87.615523,17031330100,41.790469,-87.601285,17031836200,125000.0,1,False,6,False,2,5,68.8961,33,41.0
70037336,41.994441,-87.66523,17031030200,41.875817,-87.617256,17031320400,82500.0,0,True,1,False,2,5,73.6225,77,32.0
70037342,41.938232,-87.64678,17031063100,41.880986,-87.63307,17031839100,125000.0,0,False,2,False,1,3,68.8757,6,32.0
70037350,41.934541,-87.643024,17031063301,41.880986,-87.63307,17031839100,125000.0,1,False,3,False,2,5,68.5392,6,32.0
70037356,41.950605,-87.671333,17031060300,41.886447,-87.619467,17031320100,125000.0,1,True,1,True,4,4,223.8771,6,32.0
70037357,42.021256,-87.669832,17031010100,41.885452,-87.643498,17031280100,67500.0,0,True,1,False,1,5,73.6225,1,28.0
70037366,41.915639,-87.70448,17031222600,41.868458,-87.642965,17031841900,42500.0,1,False,97,False,1,5,69.3054,22,28.0
70037367,41.921246,-87.685098,17031221600,41.880986,-87.63307,17031839100,180000.0,1,True,1,True,4,5,108.1317,22,32.0
70037368,41.942585,-87.656644,17031062200,41.886447,-87.619467,17031320100,82500.0,0,False,1,False,1,5,68.4756,6,32.0
70037388,41.949977,-87.730683,17031161000,41.762219,-87.732035,17031650500,67500.0,1,False,1,False,2,5,73.7449,16,65.0
70037402,41.783014,-87.613278,17031420600,41.899154,-87.626212,17031081201,20000.0,0,False,2,False,2,4,139.2486,42,8.0
70037410,41.878667,-87.671689,17031838100,41.88475,-87.684127,17031837800,10000.0,0,False,1,False,1,-1,271.565,28,28.0
70037423,41.789502,-87.730444,17031620300,41.898697,-87.708806,17031836600,32500.0,1,False,97,True,2,5,450.3397,62,23.0
70037435,41.810193,-87.622862,17031381500,41.935442,-87.680959,17031051400,27500.0,0,False,2,False,1,5,114.0339,38,5.0
70037438,41.930583,-87.642202,17031070102,41.875817,-87.617256,17031320400,10000.0,0,False,3,False,1,-1,113.5877,7,32.0
70037443,41.967011,-87.670621,17031031800,41.949221,-87.65197,17031061000,82500.0,0,False,1,False,2,5,74.3758,3,6.0
70037488,41.915639,-87.70448,17031222600,41.868458,-87.642965,17031841900,32500.0,1,False,1,False,2,5,69.6698,22,28.0
70037512,41.895035,-87.619717,17031081401,41.885452,-87.643498,17031280100,67500.0,0,True,1,False,2,5,68.6672,8,28.0
70037518,41.97258,-87.694,17031040201,41.950673,-87.666536,17031060400,10000.0,1,False,1,True,3,5,171.9254,4,6.0
70037544,41.842011,-87.622036,17031839200,41.979419,-87.902438,17031980000,10000.0,0,False,3,False,1,6,114.0339,35,76.0
70037555,41.942691,-87.65177,17031062100,41.93631,-87.651562,17031063000,10000.0,0,False,2,True,2,4,100.7668,6,6.0
70037570,42.006277,-87.667683,17031010600,41.880986,-87.63307,17031839100,67500.0,1,False,1,False,1,5,73.6225,1,32.0
70037591,41.885452,-87.643498,17031280100,41.870416,-87.675079,17031838200,82500.0,0,False,1,False,2,5,69.5484,28,28.0
70037601,41.80762,-87.62143,17031381400,41.879078,-87.657046,17031833100,10000.0,1,False,2,False,3,7,620.0222,38,28.0
70037604,41.892355,-87.674507,17031243100,41.880986,-87.63307,17031839100,82500.0,0,False,1,False,2,5,69.5019,24,32.0
70037606,41.892991,-87.620956,17031081403,41.983487,-87.84485,17031760801,180000.0,1,False,1,False,2,5,69.563,8,76.0
70038990,41.941628,-87.661443,17031062300,41.880986,-87.63307,17031839100,125000.0,0,False,1,False,3,5,71.7309,6,32.0
70038996,41.89967,-87.669838,17031242100,41.892906,-87.626079,17031081500,67500.0,1,False,1,False,2,5,68.4132,24,8.0
70039163,41.921246,-87.685098,17031221600,41.875817,-87.617256,17031320400,82500.0,0,False,1,False,2,5,69.5376,22,32.0
70039264,41.845185,-87.727759,17031301802,41.892906,-87.626079,17031081500,82500.0,1,True,1,True,3,5,292.0628,30,8.0
70039532,41.952821,-87.653241,17031832100,41.875817,-87.617256,17031320400,20000.0,0,False,1,False,2,3,69.19,6,32.0
70039606,41.797254,-87.698781,17031630400,41.771069,-87.814106,17031820501,27500.0,1,False,1,True,3,7,254.7069,63,
70039687,41.781178,-87.791247,17031640400,41.661854,-88.170895,17197880308,125000.0,2,True,1,False,2,5,1026.3051,64,
70039852,41.748627,-87.601451,17031440101,41.886447,-87.619467,17031320100,10000.0,0,False,2,False,2,5,114.0339,44,32.0
70039882,41.978233,-87.716453,17031831800,41.870554,-87.616596,17031320600,82500.0,1,True,1,False,2,5,73.6757,13,32.0
70040093,41.892478,-87.664739,17031243300,41.880986,-87.63307,17031839100,125000.0,0,False,1,False,2,5,69.5057,24,32.0
70040100,41.914242,-87.625092,17031071500,41.790562,-87.594017,17031411200,180000.0,1,True,3,True,2,5,605.2654,7,41.0
70040102,41.926811,-87.642605,17031070103,41.929078,-87.646293,17031070200,67500.0,1,False,1,False,1,5,68.4132,7,7.0
70040103,41.934163,-87.712572,17031210602,41.783468,-87.593521,17031420200,125000.0,0,False,1,False,2,5,68.5999,21,42.0
70040114,41.805978,-87.599199,17031390500,41.895035,-87.619717,17031081401,55000.0,1,False,1,False,2,5,114.0381,39,8.0
70040140,41.921701,-87.655911,17031071000,41.875817,-87.617256,17031320400,180000.0,1,True,1,False,1,-1,399.5367,7,32.0
70040148,41.914618,-87.796796,17031250500,41.892906,-87.626079,17031081500,82500.0,1,True,1,False,1,5,73.6225,25,8.0
70040160,41.790455,-87.589701,17031411100,41.880986,-87.63307,17031839100,180000.0,0,True,1,True,3,5,169.4045,41,32.0
70040177,41.898335,-87.620753,17031081300,41.885452,-87.643498,17031280100,180000.0,2,True,1,False,2,4,615.7184,8,28.0
70040247,41.797428,-87.689017,17031630500,41.892991,-87.620956,17031081403,67500.0,1,True,1,False,2,5,311.9874,63,8.0
70040271,41.870554,-87.616596,17031320600,41.880986,-87.63307,17031839100,125000.0,1,False,2,False,2,5,69.1032,32,32.0
70040285,41.978875,-87.657871,17031030703,41.863139,-87.672937,17031842900,67500.0,0,False,2,False,1,4,73.6225,77,28.0
70040302,41.842011,-87.622036,17031839200,41.880986,-87.63307,17031839100,67500.0,0,False,2,False,1,5,114.0339,35,32.0
70040354,41.920801,-87.694532,17031221400,41.912088,-87.694599,17031240700,32500.0,1,False,6,False,1,5,606.9645,22,24.0
70040355,41.921246,-87.685098,17031221600,41.885286,-87.657249,17031833000,82500.0,1,False,1,False,1,5,68.4132,22,28.0
70040358,41.986808,-87.694415,17031020801,41.979419,-87.902438,17031980000,125000.0,1,True,1,False,1,5,73.6722,2,76.0
70040364,41.967431,-87.694068,17031040700,41.880986,-87.63307,17031839100,67500.0,0,False,1,False,1,5,73.6225,4,32.0
70040368,41.987226,-87.664936,17031030500,41.880986,-87.63307,17031839100,20000.0,1,False,1,True,3,3,656.25,77,32.0
70040451,41.95774,-87.683717,17031050200,41.885452,-87.643498,17031280100,180000.0,1,True,1,True,5,5,656.25,5,28.0
70040644,41.798049,-87.5942,17031410700,41.790469,-87.601285,17031836200,10000.0,0,False,1,False,1,-1,114.36,41,41.0
70040658,41.966834,-87.684018,17031040600,41.892057,-87.628871,17031081600,20000.0,0,False,1,False,1,5,73.6225,4,8.0
70040701,41.776691,-87.610693,17031420700,41.880986,-87.63307,17031839100,20000.0,1,False,2,True,4,5,114.0339,42,32.0
70040738,41.95774,-87.683717,17031050200,42.056765,-87.755714,17031806900,125000.0,1,True,1,False,2,5,73.6225,5,
70040741,41.870554,-87.616596,17031320600,41.880986,-87.63307,17031839100,82500.0,0,False,3,False,1,5,68.5737,32,32.0
70040804,41.957845,-87.676373,17031050100,41.970695,-87.713004,17031140200,180000.0,1,True,1,False,3,5,638.5565,5,14.0
70040833,41.929522,-87.632325,17031070101,41.894783,-87.986597,17043843200,55000.0,1,False,1,False,1,5,206.8255,7,
70040884,41.871619,-87.705552,17031837300,41.878667,-87.671689,17031838100,27500.0,0,False,2,False,2,3,476.9282,27,28.0
70040892,41.972545,-87.678818,17031040402,41.899154,-87.626212,17031081201,42500.0,1,False,1,False,2,5,73.6225,4,8.0
70040894,41.991104,-87.720809,17031130100,42.006411,-87.658816,17031010400,125000.0,2,True,1,False,3,5,392.2104,13,1.0
70040899,41.967038,-87.712652,17031140701,41.878635,-87.642924,17031281900,32500.0,0,False,1,False,1,5,73.6225,14,28.0
70040909,41.988972,-87.654609,17031030601,42.058204,-87.671892,17031808702,82500.0,0,False,1,False,4,6,74.8656,77,
70040925,41.958154,-87.653018,17031032100,41.82916,-88.051825,17043842706,42500.0,1,False,1,False,1,5,74.2355,3,
70040945,41.988702,-87.804403,17031100300,41.893324,-87.63919,17031081800,180000.0,2,True,1,False,2,5,163.462,10,8.0
70040950,41.892478,-87.664739,17031243300,41.870416,-87.675079,17031838200,55000.0,1,False,1,False,1,6,294.074,24,28.0
70040981,41.871367,-87.688681,17031282700,41.928763,-87.665677,17031070600,27500.0,0,False,1,False,3,5,613.6913,28,7.0
70041002,41.897425,-87.699374,17031242700,41.925275,-87.815995,17031810702,42500.0,0,False,2,True,6,5,580.65,24,
70041089,41.841929,-87.62837,17031350400,41.841929,-87.62837,17031350400,10000.0,0,False,2,True,3,2,122.8688,35,35.0
70041123,41.946294,-87.654298,17031832000,41.875817,-87.617256,17031320400,10000.0,1,False,1,False,1,2,180.6024,6,32.0
70041158,41.892355,-87.674507,17031243100,41.912347,-88.00291,17043846702,82500.0,1,False,1,False,2,5,69.5281,24,
70041180,41.731711,-87.603328,17031440800,41.728221,-87.596489,17031470100,10000.0,1,False,2,True,3,-1,431.3974,44,47.0
70041231,41.98007,-87.773444,17031110200,42.094993,-87.800841,17031801901,67500.0,3,True,1,True,4,5,662.6029,11,
70041247,41.859295,-87.615523,17031330100,41.93546,-88.00582,17043840303,125000.0,1,False,1,False,2,5,69.2643,33,
70041267,41.892218,-87.631832,17031081700,41.875817,-87.617256,17031320400,180000.0,0,True,1,False,1,0,69.1585,8,32.0
70041287,41.988972,-87.654609,17031030601,41.886447,-87.619467,17031320100,55000.0,1,False,1,False,1,5,73.6225,77,32.0
70041302,41.746882,-87.572604,17031460500,41.746882,-87.572604,17031460500,10000.0,0,False,2,True,3,2,114.0339,46,46.0
70041303,41.972067,-87.686082,17031040401,42.134407,-87.771102,17031800200,125000.0,1,False,1,False,2,5,73.6225,4,
70041316,41.987226,-87.664936,17031030500,41.859295,-87.615523,17031330100,42500.0,1,True,1,False,3,5,332.0727,77,33.0
70041339,41.805978,-87.599199,17031390500,41.875817,-87.617256,17031320400,20000.0,0,False,1,False,1,5,114.0339,39,32.0
70041342,41.915708,-87.699597,17031222500,41.886447,-87.619467,17031320100,125000.0,0,False,1,False,3,7,75.03,22,32.0
70041348,41.972437,-87.671109,17031031000,41.995524,-87.655153,17031030103,55000.0,0,False,1,False,1,5,74.107,3,77.0
70041365,41.926811,-87.642605,17031070103,41.880986,-87.63307,17031839100,67500.0,0,False,1,False,1,5,68.4132,7,32.0
70041371,41.93486,-87.771232,17031190402,41.976522,-87.976488,17043840101,42500.0,1,True,1,True,6,5,662.6029,19,
70041377,41.938923,-87.634673,17031063200,41.892991,-87.620956,17031081403,32500.0,0,False,1,False,1,4,68.8217,6,8.0
70041387,41.892057,-87.628871,17031081600,41.893324,-87.63919,17031081800,67500.0,0,False,1,False,1,5,68.7665,8,8.0
70041397,41.958794,-87.7384,17031160200,41.880986,-87.63307,17031839100,180000.0,2,True,1,True,3,5,73.6377,16,32.0
70041399,41.928945,-87.660892,17031070500,41.892906,-87.626079,17031081500,32500.0,0,False,1,False,1,5,94.4144,7,8.0
70041409,41.935442,-87.680959,17031051400,41.930583,-87.642202,17031070102,20000.0,1,False,6,False,1,3,97.6711,5,7.0
70041446,41.742475,-87.63004,17031842400,41.569652,-87.64098,17031828402,180000.0,2,True,2,False,2,5,1026.3051,44,
70041465,41.926811,-87.642605,17031070103,41.893324,-87.63919,17031081800,82500.0,0,False,1,False,1,5,68.6681,7,8.0
70041477,41.695069,-87.710723,17031740300,41.891022,-87.612931,17031081402,125000.0,2,True,1,False,2,5,236.2497,74,8.0
70041495,41.921246,-87.685098,17031221600,41.880986,-87.63307,17031839100,180000.0,1,False,1,False,2,5,69.3159,22,32.0
70041511,41.715738,-87.574974,17031510300,41.880986,-87.63307,17031839100,10000.0,0,False,2,True,2,5,114.0339,51,32.0
70041513,41.907549,-87.62679,17031080100,41.886447,-87.619467,17031320100,82500.0,0,False,1,False,1,5,68.4132,8,32.0
70041523,41.985871,-87.652455,17031030604,41.880986,-87.63307,17031839100,125000.0,0,False,1,False,2,5,74.9282,77,32.0
70041528,41.967038,-87.712652,17031140701,41.870554,-87.616596,17031320600,82500.0,0,False,6,False,2,5,73.8993,14,32.0
70041602,42.021256,-87.669832,17031010100,42.166266,-87.811285,17097865801,42500.0,1,False,6,False,8,7,601.8346,1,
70041606,41.986808,-87.694415,17031020801,41.886447,-87.619467,17031320100,20000.0,2,False,1,False,3,4,654.8604,2,32.0
70041619,41.782849,-87.686049,17031835000,41.875817,-87.617256,17031320400,10000.0,1,False,6,True,6,1,504.3869,66,32.0
70041639,41.972668,-87.663866,17031031100,41.958304,-87.660765,17031830700,10000.0,3,True,3,False,3,-1,662.6029,3,3.0
70041642,41.987476,-87.769673,17031110100,41.875817,-87.617256,17031320400,125000.0,1,True,1,False,2,5,74.334,11,32.0
70041655,41.769259,-87.620208,17031690400,41.886447,-87.619467,17031320100,67500.0,2,False,2,True,4,5,644.3018,69,32.0
70041656,41.79577,-87.791651,17031560900,41.885286,-87.657249,17031833000,42500.0,3,False,97,False,6,5,1022.2925,56,28.0
70041658,41.752989,-87.723784,17031700200,41.898335,-87.620753,17031081300,55000.0,2,False,1,False,4,6,114.0339,70,8.0
70041669,41.81022,-87.686644,17031580800,41.800841,-88.305711,17089852906,55000.0,3,True,97,True,5,5,605.2883,58,
70041699,41.965141,-87.676577,17031830800,41.886447,-87.619467,17031320100,10000.0,0,False,1,False,1,-1,658.3608,4,32.0
70041702,41.843977,-87.684202,17031841300,41.95586,-87.794817,17031170100,67500.0,1,False,5,False,2,5,69.7462,31,17.0
